V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25
357.3291868123544,359.6917335013579,402.94379533803,363.57363140432517,334.62704062160657,1016.4946358311103,1058,976.777601173684,295,324.95519214768376,497.728662924989,409.59255167809124,417.0428711899667,433.6506007690427,280.6891505783015,497,226.01816005930272,385.1203008062801,613.1197716346232,628.756175630928,427.64348060349965,498.41159320707055,358.59433880633327,431.8501081856465,184.58241443761983
351.00075328716576,352.5168291070897,399.2973366223528,352.02343977408646,333.57661875202297,1021.5357587779065,1054,963.2960067791219,285,313.18225666273145,488.47901887039217,409.6664391475639,416.0562140565419,421.9429508643865,273.93848050676786,479,220.2621122764376,377.75804728766826,603.70128468657,614.6834848928488,419.40927003994926,490.2925010079358,352.1240448463866,425.5317720281362,178.95392298939075
340.80494371880627,331.4323868251624,386.2246609830184,326.58698974182903,315.97646960392194,978.4352283490118,997,902.3964458982757,267,291.706008608764,471.82965957211786,389.6905923525459,401.9963499052381,398.8384542271986,263.75398873936126,450,209.8354759236178,365.36981794173624,582.4067928754384,594.3628358589453,404.4936330547484,475.58539205595713,340.40360666360465,414.086593677577,169.61192527994285
338.69546587707674,329.29453658637283,387.31887607418196,331.3201731239974,307.3106064750842,954.7838385795772,976,883.8441127030284,275,299.33665877363325,479.2293748157953,381.70814074413147,396.81639995475774,399.56829458628897,268.071121293984,444,210.14335588098663,366.07665883120956,582.6822761032847,599.1213667005877,404.9340651868128,476.0196667274747,340.7496902792554,414.4245493617892,172.60021838652526
336.58598803534716,333.69185100250314,391.60669099689994,333.8162242450607,316.7598163588627,988.2720148576681,1007,904.6160003137345,275,299.2236076999134,479.2293748157953,394.55121396329633,404.46299273880015,399.4852830207525,266.48776004394534,438,209.4331899167017,364.5522582649107,584.4777406603301,594.4291850126133,403.9181500475402,475.01795458778724,339.95140250913795,413.64500974376654,171.7746367060959
327.7964970281407,308.07379015350097,372.8350614970046,299.1024760621687,296.90963329581007,934.7735203274018,937,834.8999061439638,248,268.5606336152141,454.2553358683839,369.20684072288515,387.19649290386565,372.24494283695753,252.40739641401055,413,197.59635975802348,350.67014932543424,558.4545009890174,570.3126916412307,386.9851856927821,458.3217215075314,326.6457849100972,400.65188063797285,159.19936940585794
342.21126227995927,351.48842690295726,404.1991358376162,355.1327622659209,333.7850641481753,1036.0974239631091,1064,958.4208662461992,290,316.61258658226654,493.1038408976906,415.6639456590508,418.522856890104,416.5185522497889,273.90448154541804,454,216.68056356071767,372.8009041712806,601.295643753018,607.3614061059511,414.28574998220375,485.24061031217303,348.09807531021255,421.60035422132404,178.76198225617992
345.0238994022654,336.98486916007704,388.70772706950527,332.73933614077794,320.14513850702554,985.8816010696127,1009,918.3217536282833,271,296.8867735455948,475.5295171939566,393.39862067480675,404.9563213055126,405.8569220256857,266.5530378118871,462,213.21729531174486,369.5342398022201,588.3675133934694,601.177959828181,409.3314339174567,480.355558053321,344.2050632160965,417.7987712904489,172.17274388811998
345.72705868284186,347.9938145284826,398.30586810132655,347.19824281809684,331.2256781606922,1021.6311782743993,1049,951.298491386635,282,308.89127260046246,485.7041256540131,408.9806180879503,414.8228926397609,414.85566339960747,271.151670941403,464,216.62341635640018,373.1103303260065,598.2420659749775,606.8495010592583,414.20399907755194,485.1600023258812,348.0338369256696,421.53762450451825,176.4769935322992
346.78179760370665,353.8340772350829,401.7499139164689,349.78118755424146,341.9365536679371,1054.256464294518,1081,977.4518644573287,281,308.4237884722383,484.77916124855346,421.4831163233112,422.7161497071595,417.4384303608886,269.845442505588,467,217.44675404281537,373.5936254271844,601.7621038842605,605.0234686117195,415.38180998715393,486.32134685240277,348.95933946845025,422.44139119829094,176.0041643442005
340.453364078518,345.0496160516911,397.13475790870086,338.05947274366736,337.1761395388129,1047.520478611849,1066,955.5838387610744,272,297.5700890944552,476.4544815994163,417.1625010164893,419.01618545681634,405.5423161050812,263.98164057448173,449,211.75260109771412,366.51027709054404,591.6895954567048,592.4603737450607,407.23614196983846,478.2895593306113,342.5586206423529,416.19099617090313,170.89728494092634
351.70391256774224,369.40010470334073,415.3684692112957,378.76108027742845,346.0754652942675,1063.2393192988905,1105,1005.9331754139562,308,337.7660104068686,509.7532001959649,429.43832340453696,428.63609250770844,437.89792677278814,284.4349052496807,481,226.4879956074435,384.6809999951129,620.4732251383613,628.0389047706972,428.3155953912102,499.0743114953275,359.12247446885385,432.3658403414389,188.09140370398077
336.9375676756354,344.15828311441186,398.37521805097083,337.54081277386217,337.93333092919164,1055.2709352017462,1071,954.2090945468663,272,296.87635829221045,476.4544815994163,419.99105236705327,420.2495068735974,402.39582143347343,262.8910679783623,439,209.8911743911651,363.9696094800459,589.8699375799772,588.0442155784799,404.57331149508667,475.66395655201865,340.46621654311645,414.14773313553457,169.98671380843155
353.8133904094718,349.2382064515632,392.2460398651742,337.50819094690155,338.8589012369062,1032.219575431927,1059,969.671610108427,268,296.1828218198775,472.7546239775776,411.2537970937225,417.2895354733229,416.1901272761634,265.6400783835884,487,218.11365459195136,375.04919328255085,597.9206564113282,605.5376619072719,416.3358325654376,487.26203171992717,349.70899318185496,423.1734389525874,172.59013735136685
329.90597486987025,308.7912431635164,373.53597666801215,304.729833413544,291.3663790098282,914.6286163625614,922,827.1550092410022,255,276.11535275730876,460.7300867066017,362.62269964183236,383.49652865352255,377.00350134017947,257.1131687402504,419,200.09058157047457,354.1468861655338,561.6707115514063,578.7880704546342,390.55324981779876,461.83990231914083,329.4495052641761,403.38975434176206,162.7487630050173
349.24285508572444,360.255488800754,404.48373596477575,351.2102426121901,354.30335085802704,1089.8270585265163,1116,1007.8156949468424,278,306.21124638165713,482.00426803217437,434.87602025139086,431.34939962462676,420.5609007132481,267.7657532834459,474,218.6439537715383,374.5353772086185,605.5650690527966,603.1847889521304,417.09444251294286,488.01003592256933,350.30509517893364,423.75554122259575,175.02187748404182
353.1102311288953,360.03130945619364,405.44478717656995,363.7533100414007,338.1056403042185,1034.0345844030303,1072,981.2984035849859,295,324.2093401585977,497.728662924989,416.1713682727184,420.4961711569536,430.39048865952134,279.1150298365676,485,223.9006451713423,382.07149967368235,611.7611134062879,622.8732181773096,424.614307789677,495.42476973775007,356.2140695127994,429.52574060126074,183.4099465069311
347.4849568842832,348.76518277415755,400.17214839528765,356.5781536382078,322.1461324233356,991.2672931809761,1026,937.3499684635871,294,321.4763068572739,496.8036985195293,399.2170440465681,409.1496141225681,421.3546493777846,278.6398937567725,469,219.91636567892525,377.72752631491386,602.8011160901573,619.0392564258492,418.9146684673177,489.80481421160727,351.7353958625794,425.15225064283754,182.07965404500644
341.15652335909454,341.5902783798894,396.5256896796105,345.0279620079691,321.095710553752,996.3084161277721,1022,923.8683740690248,284,309.7033713723216,487.5540544649325,399.29093151604076,408.16295698914325,409.6469994731284,271.8892236852389,451,214.16031789606015,370.36527279630195,593.382629142104,604.9665656877696,410.6804579037674,481.68572201247264,345.2651019026328,418.8339144853273,176.45116259677735
348.8912754454362,357.31019070582363,407.62387302150006,369.63690993290925,328.2565400223812,1010.0179028227016,1050,959.031976061621,305,333.457130247076,506.97830697958585,408.2622906134419,415.06955692311703,430.0157868802628,283.95432945499454,473,223.47690239008082,381.81175036079986,611.4928542025027,626.688218640971,424.00813018008904,494.827066793028,355.73774609409384,429.0606038551242,186.7156102376127
356.6260275317779,380.5121991725273,420.7189026868298,385.1016984410486,363.00518744683956,1110.06448472134,1154,1051.0512855923098,308,339.34360834526547,509.7532001959649,447.7702363314003,440.7226423921626,445.9127897878954,284.10367149951395,495,229.90737311590115,388.2379346498103,628.7952647319439,630.1365526278578,433.2071243470198,503.89745444029387,362.9661495866338,436.1192449973522,188.80772528760846
330.96071379073504,326.78092894491306,389.8385208459471,330.6091509607219,307.19391278499495,966.2372849459178,982,877.061115731342,276,298.7946558460697,480.15433922125504,385.9248671695405,398.296385654895,392.8443030799067,266.3596545031557,422,206.19725983426642,360.7660952700852,578.6437057127849,590.4777388652395,399.28904850550333,470.45357019065705,336.31393811394685,410.09297285764313,171.05873701122042
332.01545271159983,329.01253720336405,388.6250868983711,322.9475328428231,319.8439066830545,1003.7898308464946,1014,902.1364891618282,264,286.9053718131666,469.0547663557388,398.60050196314097,406.1896427222936,389.70049527067886,259.31256012179693,425,204.58227226181552,358.1814333695763,576.8808951375611,580.8726125946154,396.97875709884335,468.1755778084155,334.49855284794467,408.320222741961,166.0548867255046
340.10178443822974,341.2170769693275,398.3234838751476,350.7689433944735,314.933283147843,979.0862525869148,1008,912.2846155731636,292,317.63417981232254,494.95376970860997,393.8435041622795,404.70965702215636,411.86869982363464,276.25150479065746,448,215.15008534778576,371.83431396892473,595.0804991581898,610.4299033473069,412.09635191887935,483.08182112412084,346.37768585020115,419.9203688918353,179.62785806068226
346.4302179634184,344.5764392931922,396.0375689059393,347.4892170467883,322.19298686638245,991.9592366490624,1022,931.8133298592085,285,311.863523934326,488.47901887039217,398.0178850911606,408.16295698914325,415.37079058983255,273.7981354588173,466,217.28305872591267,374.45517939402066,597.3657479325864,611.75089860983,415.1476385976015,486.09044929549646,348.77533181942067,422.2617050527589,178.15413414342976
331.3122934310233,319.0669797573381,381.1049119153042,314.30608166052247,305.2806588364816,957.695249045833,967,864.4465676397099,260,282.0934940275516,465.3549087339001,380.12184113800197,394.59642140455185,383.8947165322694,258.5994597443552,423,202.62614023061838,356.5576791195906,569.6463404072413,580.662025493417,394.1804476263384,465.41639009592836,332.29969179887723,406.17300294674504,164.7038238936785
354.1649700497601,353.8451118372291,400.6236904836807,360.9802671616131,325.334218703898,991.6093990139458,1032,952.1133173750973,296,325.0389221596639,498.65362733044867,399.9813923683002,410.62959982270536,429.37331756594983,281.2414978465483,488,224.12154028392,383.1126051388033,608.8172882082055,627.7136753083729,424.9303053175014,495.7363494627649,356.46237466359196,429.76821419242384,184.47898248183603
337.2891473159237,332.73402654376014,389.79152492229815,330.2949194808385,317.63475829285284,989.543579488315,1007,905.2702612209537,271,295.2198001985437,475.5295171939566,394.4465318133781,404.46299273880015,398.0966513164854,264.5851077433091,440,208.93333617250204,363.9447710591242,583.0237528260949,592.4107092990013,403.2030932696984,474.31289465980666,339.3895238062579,413.0963270182956,170.29913407563583
326.7417581072759,301.3835334594769,369.90657985316756,300.50333349927314,280.0011168198059,882.9818366807641,889,796.9935419403162,255,275.0849404715022,460.7300867066017,350.24079441694727,375.3566073027677,371.7543991213197,257.3758735274487,410,197.87062334755657,351.8602853160854,556.166154351081,577.5490014815321,387.3775285348366,458.7085792012624,326.95408083009835,400.9529360877893,162.30322979059233
348.1881161648597,359.5122654583945,407.5173538754537,362.69741513848265,341.2694692514409,1051.5127068433242,1085,983.9036333190666,294,322.2647403197809,496.8036985195293,422.53549608108347,423.7028068405843,425.85155953516653,276.8672560780671,471,221.16012971947328,378.2356598370135,609.3520318435357,615.545730656252,420.69391273136495,491.5591837547578,353.1334938740506,426.5175136853368,181.66339898379286
346.4302179634184,347.0052493824317,395.3423630630345,339.19184175509935,336.69202980459323,1036.919515116538,1060,959.8491837590883,272,298.7765017625239,476.4544815994163,413.34913714989,417.53619975667914,411.0525075144421,265.75266597963764,466,214.95333811131573,370.82941202839083,595.0408048545597,599.7854777364596,411.8148987006289,482.8043027620286,346.15652499403905,419.70440209917257,172.42032381251278
340.80494371880627,342.44571885375996,397.51608529966313,346.258325794679,322.1195080839097,1000.2402668608759,1026,926.5284913822993,285,310.71024216393045,488.47901887039217,400.9512897650878,409.1496141225681,410.078558367056,272.18593611822143,450,214.246677415485,370.3901112172237,594.0418297179534,604.9768293701617,410.80399796005884,481.80753491725267,345.3621774478675,418.9287101671407,176.7371116172856
351.00075328716576,356.46476479972864,401.57065370624014,352.0367151895665,343.1003642717963,1051.717459251275,1082,984.598741016478,282,310.3704077327188,485.7041256540131,420.85960061772835,422.9628139905157,422.1860429825849,271.4437721019799,479,220.00380453820952,376.92133174175365,605.147767110241,610.5194270621629,419.03975255382,489.92814956028684,351.8336846788703,425.24823110148344,177.4389509618354
328.49965630871725,314.46095277679007,380.80200457472085,317.63216832236185,292.59003271271376,922.2049245153069,934,835.5922304655494,268,289.44463244985934,472.7546239775776,367.530197967031,386.456500053797,383.15727552537516,263.1298074226387,415,202.37291446184247,356.7563864869643,568.2173788211683,585.4856221390412,393.8182000601481,465.05920693111716,332.0150442031622,405.8950404295413,167.63964945276635
352.75865148860703,378.1024716817935,424.6230059215452,397.8650676028058,346.51449971286775,1065.2775242477899,1116,1017.8489972260585,327,357.83804464052247,527.3275238996989,433.2665710910243,431.34939962462676,449.5389839341962,294.26337816594753,484,231.4396344016091,390.7423987357213,631.4329976480726,641.8885443652418,435.39907315301383,506.05875871036284,364.68854337417133,437.80118758182164,196.0662239440672
352.40707184831876,368.52148968111845,414.3610474319797,378.2632593207581,343.9965495055736,1055.509677482878,1098,1001.5802526555341,308,337.83978783711177,509.7532001959649,426.48419690396133,426.909442524215,438.1404645848037,284.8520949886975,483,226.77313307882952,385.18913351721255,620.2184582959036,629.3598121443046,428.7234936692509,499.4765071523029,359.44299356953877,432.6788319049701,188.333354859251
335.5312491144824,335.8639161177109,395.98399890640104,343.98431299059024,312.1409787550452,976.467596032228,1000,898.8234252218474,287,311.38359477534067,490.32894768131155,391.827313463291,402.7363427553067,404.24059550625543,272.7053743428334,435,211.41129361383517,367.1369201654195,588.8184613097344,602.2106623653567,406.7478906913239,477.8081340481255,342.1749616049834,415.81634754087605,176.5291664552648
319.7101653015108,310.5284838642937,381.5525438611739,310.8979632605738,296.0225815067594,945.8135499129888,948,832.7243380265952,262,281.4964749515193,467.20483754481944,375.29311852373274,389.90980002078396,372.2641428884727,257.2222257025499,390,196.41113906720568,348.73128636888987,560.9413550149783,570.0926657021975,385.28968956408033,456.6499292590866,325.31349467098016,399.3508798423026,162.87679633609088
346.0786383231301,341.38700657599816,395.4358367789135,351.62953040046483,310.4179349023131,955.6782553791328,990,907.3922173359415,293,319.7490004658594,495.87873411406963,385.237568147642,400.26969992174463,417.12596669479336,278.9425775395395,465,218.39819255416393,376.43235408874307,597.6745706735751,619.337549166842,416.7428732264197,487.6633817497575,350.02883838254286,423.48577244297013,181.68248179868547
341.85968263967106,338.53641876369505,391.7029304711899,334.35684255248555,324.34465916364366,1004.2532177386774,1025,926.0525710385431,272,297.42528466901547,476.4544815994163,400.50637497825534,408.9029498392119,404.28696667873515,265.7118585415835,453,211.9307106258289,367.5265441347433,588.3959188916745,597.0717293235865,407.49093334982626,478.5407886002177,342.7588311074919,416.38650460202405,171.65045343093738
361.1965628555252,367.33268485476754,407.3031417539087,371.65815336572064,342.0682308172557,1035.082334865853,1081,1000.7622097517741,300,331.2186247280302,502.35348495228743,417.7474238516058,422.7161497071595,441.55184877081444,283.55265766071807,508,229.5880114817657,389.30956108768567,620.4615075492742,635.0709415855491,432.7502673088939,503.4469844910813,362.6071595764159,435.7686860311312,187.3593723160721
343.26600120082406,334.5927223760751,388.6803194134406,334.3505134747171,313.87554458417947,968.9114844633392,993,903.7571106197822,275,300.4929696765242,479.2293748157953,387.3856542243777,401.00969277181326,405.1735520550778,268.7091543914169,457,212.904539756702,369.37952672485716,587.47106681276,603.1481423343349,408.8840270868864,479.9144061930561,343.8534990083154,417.4554637283101,173.5495995544144
332.3670323518881,322.8791949938044,385.1566788219008,323.9253068473432,303.77253589628197,952.4356725293196,967,866.9959584772042,270,292.7013099095756,474.6045527884969,379.71298291932163,394.59642140455185,390.1413322784273,264.09583175964605,426,205.42301453630594,360.1089312224553,575.1495019060803,588.9493574838503,398.1814658286841,469.36147207124947,335.4436196482414,409.24309421774575,169.08114608997698
349.946014366301,351.9544681361785,398.33130326362806,347.23235724671184,337.91331650139296,1036.3327803418588,1065,969.6230470797775,279,306.84693190293774,482.9292324376341,414.39110170697523,418.7695211734602,418.4877880014293,270.1647248717512,476,218.51167279610715,375.3224159126897,601.2534394329184,608.4225087687607,416.9052103442151,487.82344931380027,350.1563999580746,423.6103381767653,176.1145437925088
354.1649700497601,365.81188166437767,412.0369975901039,378.9604786031542,335.53981642357445,1026.0874115880854,1072,984.4357942262297,311,341.0472287159012,512.5280934123439,415.66807193136196,420.4961711569536,439.7606906441386,287.7427832767004,488,228.02751507277497,387.29618286837615,620.1458286239489,635.403692253062,430.5179272554384,501.2458536633057,360.85302707604507,434.05575013196415,190.2587347564753
348.5396958051479,354.45353292041784,403.31934191775076,358.33003330363556,333.3545376724242,1025.3704370005057,1059,964.1766535005331,292,319.9813054048709,494.95376970860997,412.1333513407855,417.2895354733229,423.4812788197068,276.77858921351833,472,220.53256207770355,377.9319162341202,605.9440114492704,616.4330876740418,419.79615713583536,490.67397922954694,352.42805373957356,425.8286411339169,181.1849410265716
343.9691604814006,335.9070800097298,389.9993014311344,338.07928222686144,312.6977260940378,964.5397371967334,991,903.6527473982463,279,304.77426949879185,482.9292324376341,386.3589158340703,400.51636420510084,407.82078162798797,271.04803573050094,459,214.14896418352126,371.0032809748429,589.6529177976863,606.9330813145792,410.66421605462887,481.6697072324737,345.2523393508899,418.8214516679285,175.38933063787238
351.70391256774224,356.6607594490894,399.8336280456915,346.193738393529,349.17788769085837,1069.1997059096193,1096,995.6593691241463,274,302.3648121516429,478.30441041033566,426.3908484206741,426.4161139575026,419.61746307139236,266.98902333859877,481,218.82063209333538,375.1982238080811,603.2163731049989,604.6509465643252,417.3471865064904,488.25924642921746,350.50369684478153,423.94947863781,174.17618479541196
367.17341674042564,384.72305164966934,418.47711155471734,389.0216202676347,361.98727755440376,1091.0668749338658,1144,1059.2280778372376,310,343.5556322522645,511.6031290068843,441.24344976420207,438.25599955860054,456.7157701507937,288.2532870796588,525,236.00760832573317,396.41774784524773,635.7303382832367,644.4346780391302,441.9337060398385,512.5020341751028,369.82333988827213,442.81539105964447,192.31339659553203
346.78179760370665,350.8992698394111,396.4503150239683,335.4525637018437,349.7520667757414,1077.3201967184891,1096,987.3555440165311,264,290.93433771779434,469.0547663557388,427.7217315803839,426.4161139575026,409.5551721576853,260.47550708572004,467,213.89630286301372,368.8522373336685,595.1444477254398,591.9070433525867,410.3027759497505,481.3133202402632,344.9683262436919,418.54410873798986,168.85208487140952
337.9923065965002,345.5109475743307,401.9738518367819,350.9723169535966,326.517574760692,1019.0678524292487,1044,936.6190629497147,289,314.46023300946774,492.1788764922309,408.72414330150144,413.5895712229798,410.5461960741235,272.9365568117037,442,213.84754481056478,369.4731978567113,595.9507688706603,603.2514208330967,410.2330259953237,481.2445454249355,344.91351798911165,418.4905876802468,177.51667924632068
350.29759400658924,374.44264513715007,417.4911790536101,372.6914472702179,365.51979507510094,1126.300723931001,1160,1045.086810598604,296,325.60226318556295,498.65362733044867,451.85629689253636,442.20262809229985,433.8085463409295,275.97741558671146,477,223.85323991766072,380.3178707672554,619.4474239072888,613.9200216275198,424.54649305718044,495.3579030889864,356.16078192066396,429.473704492512,182.25568360701206
344.32074012168886,363.06550850503066,410.44978050681715,358.00597417627,357.34189689173564,1107.84141956759,1133,1014.2901721534316,285,312.6167225966835,488.47901887039217,442.70650804982967,435.5426924416823,420.44459398837654,269.5604379448729,460,217.73486436061202,372.93077882772184,607.410524727009,601.2230403846376,415.79396101712473,486.72773580571834,349.28320030480177,422.7576460153037,176.53072674605036
334.4765101936176,327.6237931329795,388.93865537208154,332.58942342175044,304.79916940738934,953.4712625911887,973,875.5466121459577,278,301.52176505327054,482.00426803217437,381.472558957776,396.0764071046891,396.7741524161303,268.626737720751,432,208.4439198261146,363.86457324452635,581.0114158839176,596.6000615537874,402.5029675234539,473.6225570201658,338.83937763836883,412.5591012838843,172.83302144731127
333.7733509130411,323.86110647198075,384.358970303615,321.5103223281343,307.7085020698932,962.4563966720417,976,875.6382875627047,266,288.94452978566454,470.9046951666582,383.02328421672865,396.81639995475774,390.02660137899187,262.0795019452455,430,205.44069258328915,360.00957753876844,575.0906096768628,587.0846538364024,398.20675484064213,469.38640753022605,335.46349129714594,409.26249917191944,167.68802947139713
347.1333772439949,361.74402107201854,408.7464971865631,360.24128005840333,349.9273310355124,1080.2807468529477,1110,1001.1270406566293,289,317.11935470968064,492.1788764922309,432.8173901577955,429.8694139244895,423.8194369973333,273.1508885010074,468,219.8347012015892,376.0789336440064,608.828075184562,608.9707014857041,418.79784481898923,489.689623816062,351.643597949431,425.0626086455156,179.09631129531897
347.1333772439949,348.01106645890457,400.1938467232496,357.63699424458235,319.45993769395267,983.4220352846144,1019,931.6236544751697,296,323.40241375605206,498.65362733044867,396.4828995193207,407.4229641390746,421.5977439205611,279.82347433018236,468,220.06462003611395,378.03126991780704,602.8062951865044,620.5591159796614,419.126751069844,490.01393179373053,351.90204654166337,425.3149874547734,182.88721511046958
368.57973530157864,385.5530505675058,417.38255074375235,385.77557067770897,366.4207734698588,1102.5654568759987,1154,1068.5437188889903,305,338.77133480417444,506.97830697958585,444.96756012046546,440.7226423921626,456.14490173199937,285.681881157819,529,235.81814508507946,396.03948897958935,635.2943035038493,641.7898380874138,441.6626728107122,512.2347901254975,369.61036687139017,442.60741981112477,190.49839614661602
335.17966947419416,323.4096080959799,382.7191194517154,319.0240734536953,308.25572223573363,961.7299372683044,975,876.6654972800573,263,286.11781389062367,468.12980195027916,382.3371521095849,396.56973567140153,389.7878663154563,260.9168610679735,434,205.5347901130235,360.18912903705314,574.48081237111,586.6566001036599,398.34136436832,469.5191351496698,335.5692650330935,409.36578876347266,166.8065520763103
335.5312491144824,323.11985542695777,384.57536396867647,327.7954849854632,298.1940680474497,930.346534478818,950,859.0818289371501,275,298.38204333973346,479.2293748157953,372.1127211214531,390.4031285874963,394.7704136767863,268.1015716580905,435,208.02507017297975,363.79005798176127,577.8995337237299,597.3716760304793,401.9037896902453,473.03175599146334,338.3685545175338,412.09933565861616,172.08487542186714
348.1881161648597,362.5309977270889,409.4984908353605,363.67100891965987,347.549431525139,1071.5292161368332,1104,998.4605600891102,293,321.43212918621936,495.87873411406963,430.11455383132846,428.38942822435223,426.5557053827257,275.7149543112492,471,221.21443204160784,377.95675465504195,610.8309845467757,613.4525671311096,420.77159394100966,491.63577894240547,353.1945343657512,426.57712061327106,181.06200436714295
349.946014366301,355.5146538351149,403.3293776947508,358.93853259197857,334.33664612335144,1026.3899546965688,1061,967.8117989203922,292,320.3021102125727,494.95376970860997,412.59420828753514,417.78286404003535,424.99771743655396,277.0821014387708,476,221.33523134027237,378.94818327831945,607.0843402118304,617.9077671138131,420.94440120367585,491.80617027347944,353.330323192043,426.70972037709265,181.50927819372203
345.0238994022654,363.40219396552794,411.81717706893494,364.1566737853348,351.28274316829186,1088.2889153562924,1118,1004.5507536649905,293,320.91063862035816,495.87873411406963,436.4419090784022,431.8427281913391,424.3362319552632,274.4182365434029,462,219.6771321330931,375.6701538055936,610.1728982859095,608.7850381923923,418.57243722384004,489.4673675313487,351.4664767317789,424.88964720038166,180.14774854400986
349.5944347260127,351.2730549447448,397.8421095889833,346.0987791162513,337.6834497528504,1036.0108710927454,1064,968.2306047907491,278,305.72297119428185,482.00426803217437,414.09259247152863,418.522856890104,417.5558505472821,269.58353951294714,475,218.0820772253471,374.7894439696683,600.4365400876578,607.3831215396222,416.29066013194324,487.2174908195495,349.6734974993801,423.13877690239235,175.62653490257784
343.9691604814006,349.61759112443696,404.16709175442224,363.0087907094535,319.8868246342734,990.284662624604,1026,932.9026643199917,302,329.0351990135636,504.2034137632068,399.9293310415116,409.1496141225681,422.05063542220097,281.89039241026984,459,219.7556432084332,377.4181001601879,604.3079478236896,620.6453508232703,418.68474982969536,489.5781099510412,351.55472994921644,424.975827750787,184.5142350908153
329.2028155892938,307.06490116155277,375.1120493317559,313.424770836798,278.6250056085416,876.3680546280926,890,802.7007661660006,268,289.1177693771668,472.7546239775776,349.8475047119347,375.6032715861239,381.01478641650345,264.7746276837119,417,202.1206400686982,357.2645200090639,564.1473050689235,589.5055299111119,393.4573134672457,464.7033657125094,331.731466035679,405.61812222456007,168.25059500212592
346.78179760370665,355.6392998972573,406.8010750607142,365.7006771928429,329.7372350686744,1017.4898327252662,1054,958.5864415974736,301,328.8983381039105,503.2784493577471,410.4204495439748,416.0562140565419,426.1099594387095,281.1792190774628,467,221.48790728064196,379.1717290666149,608.5831400668854,621.1368163940945,421.16280902244586,492.0215246421733,353.5019441118247,426.8773107013584,184.51165070115684
343.9691604814006,352.8721608264939,403.12661907441446,351.4584194901271,339.7647325476301,1051.9035558361818,1078,971.2468854530292,284,310.90804331617545,487.5540544649325,420.9122527402177,421.97615685709087,416.031806433475,270.7709295642052,459,216.52093796053757,372.39780688470046,601.0253396215189,604.122734818121,414.05740045266566,485.0154532227787,347.9186423736458,421.4251353490477,176.58125021506066
