V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
351.39109446448686,371.85330709428024,1071.7550905445132,440.50839335352316,468,228.04443714104474,619.5899230076167,378.6042822987285,318,178
348.3120917826407,351.0543104606034,1022.0804257923171,412.34939677302134,417,218.42791522961886,614.9914866509476,402.9969307406018,343,182
335.79269073900537,334.1793301121728,999.1475683642691,402.6748686924913,415,210.62940243313997,591.301678819963,390.31275355082767,330,168
345.3803976881763,353.19030728852294,1032.8114823801516,419.51024930267295,435,219.41670995294348,608.995049207333,383.48281198710316,323,176
329.34865264089626,320.5586874379952,974.2916683967937,390.0540934488397,399,204.333472694744,579.4718809274265,393.2398713638525,333,163
324.8590772724301,305.5140468785379,942.2817307040953,372.6594165187537,371,197.37834647413158,571.6397079972998,360.0658694829048,299,162
342.41194372755456,341.76402597536566,1007.7352151591163,405.71903949335115,412,214.13418469981994,603.9255771473634,421.53534355642546,362,176
333.082363209742,323.7466384784205,976.251846118976,390.08289451876266,394,205.80622720202717,586.6730304173819,429.3409910578249,370,168
340.4574809979116,343.1880238606454,1014.8892528843393,410.4929411797855,424,214.79338118203634,599.9279521849536,396.1669891768773,336,172
338.4938955824174,333.3929224349781,992.3855661834826,397.90672722004155,402,210.2647568523802,596.7395336803638,362.01728135825465,301,173
352.21162543332304,368.30133448180806,1060.9381998112403,433.92987799971434,454,226.40166472435556,621.4860825859524,382.5071060494282,322,181
336.5117956724684,332.47374149012796,993.3900045259154,399.0886822136809,407,209.84045417002102,592.8596676437792,393.2398713638525,333,170
342.59628130384596,346.9471784753279,1021.1246864125677,413.5025506967377,427,216.53085803997647,603.9104711244074,406.8997544913015,347,174
340.47599549236645,334.31210337982833,991.3811278410498,396.72477222640214,397,210.68905953473936,600.6193997169485,382.5071060494282,322,176
329.6805679273217,317.3627142968429,965.2632870948266,384.66905351663945,388,202.8554993986089,580.3686342651597,364.9443991712795,304,165
342.70683002507036,356.3198937958475,1045.7230839437284,427.87033746791775,455,220.86485469827883,603.439435421107,372.75004667267893,312,170
345.0393597158996,345.1671811187283,1012.1821392560389,407.5351735886947,412,215.70686243720596,608.9075023274197,406.8997544913015,347,179
347.9249021356031,349.56392594149594,1018.8096083287038,410.5505433196315,414,217.73889019660274,614.3302511648646,426.41387324480013,367,182
344.9379336805265,347.0135651091557,1017.2414661509581,410.5275024636931,418,216.56068659077619,608.5693315729002,421.53534355642546,362,178
345.9704394059601,350.9879238267756,1025.9636460539268,415.32444500606596,426,218.39808667881914,610.3326262024549,397.1426951145522,337,178
352.2577771080839,361.7685928311208,1043.5796741507409,423.753655739126,434,223.38084224163418,622.0597711921221,408.8511663666514,349,184
347.7682017396177,346.72395227166356,1011.5697364580426,406.3589788090399,406,216.42571602102177,614.2275982619954,410.80257824200123,351,183
329.47771585657546,321.0554822776977,975.3819408846648,390.6537112666363,400,204.56314770574934,579.6922927561209,421.53534355642546,362,163
342.43958090786066,344.1072048054956,1013.8848145419064,409.3109861861461,419,215.21768386439553,603.8078182215382,407.87546042897645,348,175
344.8550221396082,339.98402861876605,998.7926680025876,399.7516623853081,397,213.3101890970494,608.9226083503756,373.7257526103538,313,181
332.04985748430835,319.7722797608006,967.5296662160072,385.28595197638987,386,203.9688271139842,584.9097357878273,360.0658694829048,299,168
352.2577771080839,361.7685928311208,1043.5796741507409,423.753655739126,434,223.38084224163418,622.0597711921221,402.9969307406018,343,184
341.5085012178001,338.28646209744824,1000.1033077440186,401.5217147687749,405,212.52645962278234,602.3826943465031,384.4585179247781,324,176
329.5238675313364,314.52274062701053,958.0234152241654,380.4774890060479,380,201.54232522302794,580.2659813622905,411.7782841796762,352,166
349.7594243354181,358.8622325274607,1040.2230225416895,422.53713946157893,435,222.03783951525352,617.2982578407601,404.9483426159517,345,181
343.7763647394136,342.5424115518333,1007.4290137601181,405.1309421035237,409,214.49361149172785,606.5856251146513,395.19128323920233,335,178
333.7829536487502,330.9169703371927,994.0024073239118,400.26487699333575,413,209.1216005862052,587.5395717092034,377.62857636105355,317,166
346.80009306064755,358.6550505252504,1044.8044797467337,426.10604529843556,446,221.94313507400256,611.4195793229705,388.36134167547783,328,176
333.67240492752586,321.54425501667316,969.4040097927511,385.8970902221557,385,204.78760392790286,588.0106074125039,414.70540199270096,355,170
364.73102647695833,385.17631483023865,1083.8710572392883,443.6044060802444,456,234.20017752083447,645.1758904169371,418.6082257434007,359,195
354.341303053406,360.84138978554364,1037.515908913389,419.57937187048816,423,222.95132077042314,626.2778079832261,417.63251980572574,358,188
339.67397901798506,328.98815551148346,978.6898935310329,389.5351186268275,384,208.22751030413156,599.4146876706076,400.069812927577,340,177
323.2088926489065,301.39889279253543,934.257787744561,368.45633158019285,365,195.47607049563734,568.6565952984485,378.6042822987285,318,161
339.13921166081343,335.8768966334906,997.8369286228382,400.9048163090245,407,211.41313190740706,597.8415928238354,390.31275355082767,330,173
332.54759585257034,330.6353796004276,995.398881210781,401.4525922009597,417,208.99184880530268,585.0999355706099,377.62857636105355,317,164
355.2171083828544,361.9757748333312,1038.9982169456966,420.18474990226935,423,223.47554668288515,627.9384497099115,426.41387324480013,367,189
345.73995015490783,352.3375129775006,1029.9327004609747,417.71715606326774,431,219.022235821384,609.7740436192411,437.14663855922436,378,177
338.98251126482813,333.0369229636582,990.5970567521769,396.7132517984329,399,210.0999577318261,597.7389399209662,366.8958110466293,306,174
350.377103233508,359.0030278958433,1039.5247855982548,421.9432818577669,433,222.1027154057048,618.5180759100568,384.4585179247781,324,182
348.1092397118945,354.7470784414582,1032.1990795821553,418.33405452301815,429,220.1355635367593,614.3151451419087,400.069812927577,340,180
343.16780852717494,353.6207154943977,1037.7849751296324,423.08491535351413,445,219.61655641314914,604.5566005875345,400.069812927577,340,172
336.4380068174014,336.66330431068525,1004.5989308036246,405.6729577814743,420,211.7777774881668,592.4037379634345,377.62857636105355,317,168
344.57838121379496,347.8663594201781,1020.1202480701348,412.3205957030983,422,216.95516072233565,607.7903371609921,422.5110494941004,363,177
367.1279532142511,389.92905912432616,1092.2870357432591,447.81325123278975,461,236.39700440078533,649.5992330137796,447.87940387364864,389,197
342.77149619428604,340.9112316643433,1004.8564332399394,403.92594625394594,408,213.73971056826045,604.7045715592715,403.97263667827673,344,177
347.56534966887153,350.41672025251836,1021.6883902478808,412.3436365590367,418,218.1333643281622,613.5512567529565,435.1952266838745,376,181
346.4037807277587,345.94556669519596,1011.8759378570408,406.9470761988673,409,216.06628922911386,611.5675502947075,376.65287042337866,316,181
339.3420637315597,332.18412865263576,987.7182748329999,394.9201585590277,395,209.7054836002666,598.5179343328743,429.3409910578249,370,175
342.51336976292765,339.91764198493826,1002.6758882641972,402.72671061835274,406,213.2803605462497,604.2637479018828,424.4624613694503,365,177
331.7179421978829,322.9682529019529,976.5580475179742,390.6709919085901,397,205.44680041011927,584.0129824500941,382.5071060494282,322,166
341.6099272531732,336.44007810702084,995.0439808490995,398.5293858937765,399,211.6726354692121,602.7208651010225,413.729696055026,354,177
351.6033383438366,348.06551932166144,1008.4705872853058,403.3954510039645,395,217.04464637473475,621.7669185064703,383.48281198710316,323,189
344.57838121379496,347.8663594201781,1020.1202480701348,412.3205957030983,422,216.95516072233565,607.7903371609921,351.2845160438304,290,177
330.8697740487407,324.1770466842952,981.2253388684567,393.6575605696039,404,206.00607366223284,582.2345817975836,415.6811079303759,356,164
334.04108008010866,331.9105600165977,996.182952299654,401.46411262892894,415,209.58095060821594,587.9803953665921,398.1184010522271,338,166
353.44698322950285,368.58292521857317,1059.5417259243711,432.7421627920903,450,226.5314165052581,623.9257187245458,402.02122480292684,342,183
353.2811601476663,354.52385223779385,1022.6441296276302,411.19048263532034,408,220.03042151780457,624.6322722794966,451.78222762434837,393,189
345.0393597158996,345.1671811187283,1012.1821392560389,407.5351735886947,412,215.70686243720596,608.9075023274197,399.09410698990206,339,179
349.9622764061643,355.1694645466059,1030.1043687518513,416.5524817115821,423,220.3301912081131,617.974599349799,404.9483426159517,345,183
351.16999702203805,353.10787645324115,1022.5582954821919,411.7728198111631,412,219.37644382444003,620.5319944142177,381.5314001117533,321,186
330.6577992921432,316.65071535420304,961.6862682322152,382.2821026734223,382,202.5259011575007,582.3674467463646,400.069812927577,340,167
357.1806937983486,371.77087625899844,1061.5019036465533,432.7709638620134,445,228.0041710125413,631.1268682145014,369.8229288596541,309,188
338.83493355469415,341.4160486047728,1013.0149093075952,409.88180293401973,425,213.9746043681177,596.8270805602771,415.6811079303759,356,170
356.6644409356318,369.7836969001885,1057.140813695069,430.372492590827,441,227.08547096851981,630.2452208997241,393.2398713638525,333,188
333.4419156764735,322.8938441673981,973.373064199799,388.2898012793575,390,205.4117530704677,587.4520248292902,384.4585179247781,324,169
341.3056491470539,341.97923007830303,1010.2219615338566,407.50637251877174,417,214.23410792992277,601.7063528374641,430.31669699549985,371,174
337.6548501191264,345.8208155282675,1026.710581960045,418.25341152723377,443,216.01185091636634,594.1519265700333,358.1144576075549,297,166
332.7965995980775,320.40986996888563,967.9217017604436,385.29171219037454,385,204.26337801544085,586.3499656858185,404.9483426159517,345,169
347.06761130060954,339.55362041289135,993.8191752531067,396.17699633446693,387,213.11034263684374,613.361056970174,435.1952266838745,376,185
348.18302856696147,350.5575156209009,1020.990153304446,411.7497789552247,416,218.19824021861348,614.7710748222532,401.04551886525195,341,182
342.0985429355839,336.0840786357009,993.2554714177938,397.33591047216794,396,211.507836348658,603.720271341625,404.9483426159517,345,178
328.0118688093433,322.1234806916575,980.7474691785819,394.23413753146207,409,205.05754506741167,576.6940740343134,383.48281198710316,323,160
344.034491170772,343.5360012312383,1009.6095587358603,406.33017773911695,411,214.9529615137386,607.0264487720399,448.8551098113236,390,178
346.0442282610272,346.79836100621833,1014.7547197762176,408.7401694382726,413,216.46076336067335,610.7885558827994,425.4381673071252,366,180
342.82677055489825,345.59758932460306,1017.1556320055197,411.1098396395359,422,215.90670889741165,604.4690537076212,398.1184010522271,338,175
337.5166642175959,334.104921377618,995.9625850460941,400.2936780632587,408,210.5943550934884,594.7407211991589,394.2155773015274,334,171
